"fileName","callerClass","callerMethod","line#","relationInfo","calleeName","calleeProperty,"TypeInfo","expressionValue"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitArrowFunction;Utils.exists(Arguments[1])","152.00076","call.arguments[0]","AstUtils","isSameIdentifer","any","DeferredCompletionWalker.deferredIdentifier"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitArrowFunction;Utils.exists(Arguments[1])","152.00076","call.arguments[1]","AstUtils","isSameIdentifer","any","(/*Args:*/<any>param).name"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitArrowFunction;Utils.exists(Arguments[1])","152.00076","calls","AstUtils","isSameIdentifer","boolean","(DeferredCompletionWalker.deferredIdentifier, (/*Args:*/<any>param).name)"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitArrowFunction;Utils.exists(Arguments[1])","152.00076","pickUpedName","/*<DeferredCompletionWalker>*/ this","deferredIdentifier","","(DeferredCompletionWalker.deferredIdentifier, (/*Args:*/<any>param).name)"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitArrowFunction;Utils.exists(Arguments[1])","152.00076","return","","","boolean","AstUtils.isSameIdentifer(DeferredCompletionWalker.deferredIdentifier, (/*Args:*/<any>param).name)"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitArrowFunction","152.00076","call.arguments[0]","Utils","exists","any","(/*Args:*/<any>node).parameters"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitArrowFunction","152.00076","call.arguments[1]","Utils","exists","(param: any) => boolean","/**(param: any) => boolean**/"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitArrowFunction","152.00076","calls","Utils","exists","boolean","((/*Args:*/<any>node).parameters, /**(param: any) => boolean**/)"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitArrowFunction","152.00076","Assign","isDeferredShadowed","","boolean","Utils.exists((/*Args:*/<any>node).parameters, /**(param: any) => boolean**/)"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitArrowFunction","153.00012","Conditional","isDeferredShadowed","","/*IfStatement*/ boolean/* no Else Clause*/","Utils.exists((/*Args:*/<any>node).parameters, /**(param: any) => boolean**/)"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitArrowFunction","155.00031","Assign","/*<DeferredCompletionWalker>*/ this","hasBranches","= /*boolean*/","{|this.hasBranches |,| true|} "
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitArrowFunction","155.00031","pickUpedName","/*<DeferredCompletionWalker>*/ this","hasBranches","","{|this.hasBranches |,| true|} "
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitArrowFunction","156.00040","Assign","/*<DeferredCompletionWalker>*/ this","allBranchesCompleted","= /*boolean*/","{|this.allBranchesCompleted |,| false|} "
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitArrowFunction","156.00040","pickUpedName","/*<DeferredCompletionWalker>*/ this","allBranchesCompleted","","{|this.allBranchesCompleted |,| false|} "
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitArrowFunction","156.00047","return","","","void",""
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitArrowFunction","159.00034","call.arguments[0]","super","visitArrowFunction","any","(/*Args:*/<any>node)"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitArrowFunction","159.00034","calls","super","visitArrowFunction","any","((/*Args:*/<any>node))"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".","162.00014","TS.MethodDefined","DeferredCompletionWalker","visitFunctionExpression","(node: any) => void","(@param)?\W+node *\W+ !! missing description.
"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitFunctionExpression","162.00048","define.Parameter","visitFunctionExpression","node","any","/*Args:*/<any>node"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitFunctionExpression","163.00012","TS.VariableDeclaration","","isDeferredShadowed","boolean",""
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitFunctionExpression;Utils.exists(Arguments[1])","163.00073","call.func","Utils","exists","(param: any) => boolean",""
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitFunctionExpression;Utils.exists(Arguments[1])","163.00086","define.Parameter","param","","any","/*Args:*/<any>param"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitFunctionExpression;Utils.exists(Arguments[1])","164.00076","call.arguments[0]","AstUtils","isSameIdentifer","any","DeferredCompletionWalker.deferredIdentifier"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitFunctionExpression;Utils.exists(Arguments[1])","164.00076","call.arguments[1]","AstUtils","isSameIdentifer","any","(/*Args:*/<any>param).name"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitFunctionExpression;Utils.exists(Arguments[1])","164.00076","calls","AstUtils","isSameIdentifer","boolean","(DeferredCompletionWalker.deferredIdentifier, (/*Args:*/<any>param).name)"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitFunctionExpression;Utils.exists(Arguments[1])","164.00076","pickUpedName","/*<DeferredCompletionWalker>*/ this","deferredIdentifier","","(DeferredCompletionWalker.deferredIdentifier, (/*Args:*/<any>param).name)"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitFunctionExpression;Utils.exists(Arguments[1])","164.00076","return","","","boolean","AstUtils.isSameIdentifer(DeferredCompletionWalker.deferredIdentifier, (/*Args:*/<any>param).name)"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitFunctionExpression","164.00076","call.arguments[0]","Utils","exists","any","(/*Args:*/<any>node).parameters"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitFunctionExpression","164.00076","call.arguments[1]","Utils","exists","(param: any) => boolean","/**(param: any) => boolean**/"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitFunctionExpression","164.00076","calls","Utils","exists","boolean","((/*Args:*/<any>node).parameters, /**(param: any) => boolean**/)"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitFunctionExpression","164.00076","Assign","isDeferredShadowed","","boolean","Utils.exists((/*Args:*/<any>node).parameters, /**(param: any) => boolean**/)"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitFunctionExpression","165.00012","Conditional","isDeferredShadowed","","/*IfStatement*/ boolean/* no Else Clause*/","Utils.exists((/*Args:*/<any>node).parameters, /**(param: any) => boolean**/)"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitFunctionExpression","167.00031","Assign","/*<DeferredCompletionWalker>*/ this","hasBranches","= /*boolean*/","{|this.hasBranches |,| true|} "
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitFunctionExpression","167.00031","pickUpedName","/*<DeferredCompletionWalker>*/ this","hasBranches","","{|this.hasBranches |,| true|} "
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitFunctionExpression","168.00040","Assign","/*<DeferredCompletionWalker>*/ this","allBranchesCompleted","= /*boolean*/","{|this.allBranchesCompleted |,| false|} "
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitFunctionExpression","168.00040","pickUpedName","/*<DeferredCompletionWalker>*/ this","allBranchesCompleted","","{|this.allBranchesCompleted |,| false|} "
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitFunctionExpression","168.00047","return","","","void",""
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitFunctionExpression","171.00039","call.arguments[0]","super","visitFunctionExpression","any","(/*Args:*/<any>node)"
"../tslint-microsoft-contrib-master/src/jqueryDeferredMustCompleteRule.ts","DeferredCompletionWalker",".visitFunctionExpression","171.00039","calls","super","visitFunctionExpression","any","((/*Args:*/<any>node))"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","Rule","","9.00013","ref.type","Lint.Rules.AbstractRule","","extends",""
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","Rule","","10.00018","TS.PropertyDefined","Rule","FAILURE_STRING","string",""
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","Rule","","10.00035","TS.PropertyDefined","Rule","FAILURE_STRING","string",""
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","Rule","","10.00035","Assign","Rule","FAILURE_STRING","string","'File missing JSDoc comment at the top-level: '"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","Rule",".","12.00011","TS.MethodDefined","Rule","apply","(sourceFile: any) => any[]","(@param)?\W+sourceFile *\W+ !! missing description.
@return  !! missing description.
"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","Rule",".apply","12.00033","define.Parameter","apply","sourceFile","any","/*Args:*/<any>sourceFile"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","Rule",".apply","13.00077","calls","/*<Rule>*/ this","getOptions","any","()"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","Rule",".apply","13.00077","pickUpedName","/*<Rule>*/ this","getOptions","","()"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","Rule",".apply","13.00077","call.arguments[0]","/*<Rule>*/ this","applyWithWalker","any","(new MissingJSDocWalker((/*Args:*/<any>sourceFile), this.getOptions()))"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","Rule",".apply","13.00077","calls","/*<Rule>*/ this","applyWithWalker","any","((new MissingJSDocWalker((/*Args:*/<any>sourceFile), this.getOptions())))"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","Rule",".apply","13.00077","pickUpedName","/*<Rule>*/ this","applyWithWalker","","((new MissingJSDocWalker((/*Args:*/<any>sourceFile), this.getOptions())))"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","Rule",".apply","13.00077","pickUpedName","/*<Rule>*/ this","getOptions","","((new MissingJSDocWalker((/*Args:*/<any>sourceFile), this.getOptions())))"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","Rule",".apply","13.00077","return","","","any","this.applyWithWalker((new MissingJSDocWalker((/*Args:*/<any>sourceFile), this.getOptions())))"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","Rule","","17.00006","defined","MissingJSDocWalker","","TS.Class","
"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","MissingJSDocWalker","","17.00006","ref.type","ErrorTolerantWalker","","extends",""
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","MissingJSDocWalker",".","20.00014","TS.MethodDefined","MissingJSDocWalker","visitSourceFile","(node: any) => void","(@param)?\W+node *\W+ !! missing description.
"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","MissingJSDocWalker",".visitSourceFile","20.00040","define.Parameter","visitSourceFile","node","any","/*Args:*/<any>node"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","MissingJSDocWalker",".visitSourceFile","20.00059","Conditional","! /^\/\*\*\s*$/gm.test(node.getFullText())","","/*IfStatement*/ boolean/* no Else Clause*/","! /^\/\*\*\s*$/gm.test((/*Args:*/<any>node).getFullText())"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","MissingJSDocWalker",".visitSourceFile","21.00040","calls","(/*Args:*/<any>node)","getFullText","any","()"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","MissingJSDocWalker",".visitSourceFile","21.00040","call.arguments[0]","/^\/\*\*\s*$/gm","test","any","(/*Args:*/<any>node).getFullText()"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","MissingJSDocWalker",".visitSourceFile","21.00040","calls","/^\/\*\*\s*$/gm","test","boolean","((/*Args:*/<any>node).getFullText())"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","MissingJSDocWalker",".visitSourceFile","22.00016","TS.VariableDeclaration","","failureString","string",""
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","MissingJSDocWalker",".visitSourceFile","22.00060","calls","/*<MissingJSDocWalker>*/ this","getSourceFile","any","()"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","MissingJSDocWalker",".visitSourceFile","22.00060","pickUpedName","/*<MissingJSDocWalker>*/ this","getSourceFile","","()"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","MissingJSDocWalker",".visitSourceFile","22.00076","ref.varName","/*<MissingJSDocWalker>*/ this.getSourceFile()","fileName","any",""
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","MissingJSDocWalker",".visitSourceFile","22.00076","BinaryExpression","Rule","FAILURE_STRING","+ /*any*/","this.getSourceFile().fileName"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","MissingJSDocWalker",".visitSourceFile","22.00076","pickUpedName","/*<MissingJSDocWalker>*/ this","getSourceFile","","this.getSourceFile().fileName"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","MissingJSDocWalker",".visitSourceFile","22.00076","Assign","failureString","","string","'File missing JSDoc comment at the top-level: ' + this.getSourceFile().fileName"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","MissingJSDocWalker",".visitSourceFile","22.00076","pickUpedName","/*<MissingJSDocWalker>*/ this","getSourceFile","","'File missing JSDoc comment at the top-level: ' + this.getSourceFile().fileName"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","MissingJSDocWalker",".visitSourceFile","22.00076","pickUpedName","Rule","FAILURE_STRING","","'File missing JSDoc comment at the top-level: ' + this.getSourceFile().fileName"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","MissingJSDocWalker",".visitSourceFile","23.00016","TS.VariableDeclaration","","failure","any",""
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","MissingJSDocWalker",".visitSourceFile","23.00051","calls","(/*Args:*/<any>node)","getStart","any","()"
"../tslint-microsoft-contrib-master/src/missingJsdocRule.ts","MissingJSDocWalker",".visitSourceFile","23.00068","calls","(/*Args:*/<any>node)","getWidth","any","()"
